trans_cm,rot_deg,n_success,n,success_rate,ci95_low,ci95_high,elapsed_sec
0.0,0.0,365,500,0.73,0.6894405695613621,0.7670521059144222,127.50395655632019
0.0,0.0,355,500,0.71,0.6687444142064393,0.7480532460105812,264.2196433544159
2.0,2.0,45,500,0.09,0.0679421955899675,0.11830999160537325,223.77216148376465
5.0,5.0,15,500,0.03,0.018263049234083534,0.04890409218496562,217.15469431877136
10.0,10.0,10,500,0.02,0.010899065235569357,0.03642056855409787,219.29725670814514
0.0,0.0,11,500,0.022,0.01232788016714588,0.03896125514839773,175.8388204574585
2.0,2.0,11,500,0.022,0.01232788016714588,0.03896125514839773,179.68048858642578
5.0,5.0,15,500,0.03,0.018263049234083534,0.04890409218496562,182.01239800453186
10.0,10.0,10,500,0.02,0.010899065235569357,0.03642056855409787,201.60081887245178
