step,n_success,n,success_rate,ci95_low,ci95_high,elapsed_sec
10700,120,500,0.24,0.20463724941868827,0.2793275522173815,8598.252345085144
10800,273,500,0.546,0.5021734817218153,0.5891250533733416,3908.2668311595917
10900,259,500,0.518,0.4742313107295171,0.5614942030033705,4106.662528991699
11000,283,500,0.566,0.522216352008653,0.6087771983452676,3907.51731801033
