trans_cm,rot_deg,n_success,n,success_rate,ci95_low,ci95_high,elapsed_sec
0.0,0.0,1,50,0.02,0.0035391680889764604,0.10495686471836953,794.2250909805298
2.0,2.0,1,50,0.02,0.0035391680889764604,0.10495686471836953,816.2139372825623
5.0,5.0,1,50,0.02,0.0035391680889764604,0.10495686471836953,790.9167628288269
10.0,10.0,2,50,0.04,0.011038652660826577,0.13460337877954667,789.7244701385498
15.0,15.0,0,50,0.0,0.0,0.07135003417431873,829.0459251403809
20.0,20.0,1,50,0.02,0.0035391680889764604,0.10495686471836953,808.5924212932587
